x,y
4070.7,2880.5
4488.9,2880.6
4182.6,2881.4
4315.9,2883.9
4534.7,2881.6
4617.3,2883.2
4748.5,2882
4162.7,2881.4
4732,2882.1
4092.1,2884.1
4327.2,2886.2
4660.4,2883.8
4217,2885.5
4443,2884.2
4454.9,2884.4
4469.2,2884.1
4210.2,2885.5
4626.5,2884.1
4063.3,2884.6
4118.4,2886.9
4130,2886.3
4256.9,2885.5
4357.5,2886
4565.7,2886
4681.3,2886.1
4737,2887.7
4348.6,2886.4
4520.1,2885.8
4045,2887.1
4413.8,2886.1
4502.1,2886.8
4755.4,2886.8
4244.9,2886.6
4163.4,2887.4
4285.7,2892.9
4611.4,2887.4
4278.2,2890.1
4336.2,2893.8
4225.4,2890.7
4547.6,2888
4013.3,2889
4096.5,2893.5
4182.4,2891.6
4364.8,2889.2
4372.4,2890.2
4560.2,2890.9
4571.3,2894.3
4720.9,2889.2
4770.4,2890.5
4153.5,2893.5
4207.7,2891.1
4588.3,2891
4054.7,2893.4
4467.4,2893.2
4174.4,2892
4708.7,2890.5
4004,2891.7
4062.8,2891.2
4619.6,2892.7
4628.5,2891.2
4137.9,2891.2
4742.7,2892
4213.2,2895.8
4681.3,2893
4697.8,2893.1
4041.8,2894.2
4203.3,2897.1
4410.4,2897.4
4431.9,2896.6
4444.3,2895.4
4528.3,2893.7
4760.6,2893.3
4508.8,2892.7
4748.9,2894.4
4189.7,2894.6
4254,2897.2
4031.5,2896.4
4117.6,2895.4
4260.8,2896.7
4538.8,2896.6
4129,2898.2
4386.2,2896.6
4402.3,2899
4137.9,2898.7
4292.1,2899.3
4378.6,2896.5
4437.4,2896.3
4713.4,2897.6
4728.4,2897.4
4361,2897.5
4625.1,2900
3998.4,2897.1
4669.8,2898.1
4740.9,2899.6
4114,2899.6
4505.5,2901.9
4062.8,2898.5
4248.1,2899.6
4049.9,2899.2
4107.2,2898.9
4077.1,2901.3
4371,2900.2
4517,2900.2
4721.5,2899.2
4145.8,2902.6
4198.5,2900.3
4069.6,2901.3
4191,2904.2
4222.4,2901.6
4460.6,2905.2
4549.1,2900.8
4750.7,2901.6
4768.7,2901.8
4151.8,2902.6
4606.4,2904.1
4416,2903.6
4038,2904.8
4176,2907.2
4119.7,2903.4
4354.7,2903.6
4480.7,2902.2
4110.6,2903.6
4378.6,2906.5
4437.2,2907.4
4724.6,2903.3
4472.1,2904.5
4531.7,2905.5
4682.6,2904.9
4713.1,2906.1
4779.3,2904.9
4009.1,2905.8
4261.5,2908.7
4672.2,2905.6
4125.1,2905.2
4169.6,2910.7
4200.4,2906.3
3996.9,2908.8
4100.4,2906.6
4444.1,2906.5
4491.1,2906.6
4619.3,2905.7
4399.9,2907.8
4484,2907.7
4225.1,2907.6
4348.4,2907.8
4545.8,2910.1
4081.1,2908.4
4131.8,2908.6
4157.7,2908.6
4218.5,2912.5
4342.7,2908.6
4106,2908
4449.1,2911.1
4538.3,2911.4
4553,2909.5
4745.7,2908.8
4358.4,2909.4
4430.7,2911
4478.9,2909.7
4117.3,2914.1
4124.4,2910.9
4684.8,2911.6
4077,2913.2
4322.5,2913
4190.6,2914
4337.3,2912.3
4749.7,2911.8
4087.6,2916.1
4197.2,2912.4
4352.7,2912.2
4443,2912.6
4005.6,2912.7
4228.3,2914.6
4640.3,2912.6
4760.5,2914.7
4022.2,2914
4629.5,2916.6
4097.3,2914.5
4716.7,2915
4362.2,2914.6
4386.9,2916.4
4519.7,2913.6
4016.4,2918.7
4161.3,2915.2
4499.6,2914.5
4033.9,2918.2
4483.9,2916.9
4607.1,2916.1
4334.3,2922.1
4777.4,2919.5
4267.5,2917.4
4401.4,2917.7
4670.6,2920
4316,2918.3
4766.3,2916.5
4003.5,2918.7
4069.9,2919
4126.2,2917.2
4508.7,2917.7
4198.8,2920.9
4445.2,2918.2
4491.5,2919.2
4542.5,2921
4154.4,2920.8
4288,2921.2
4366.7,2919.9
4408.7,2919.8
4429.2,2920.9
4640.2,2919.8
4119.7,2922.4
4271.2,2924.4
4166.7,2923.9
4454.1,2922.2
4462.2,2919.5
4747.2,2919.7
3992.4,2920.6
4518.1,2920.3
4026.6,2922.6
4322.7,2923.1
4440.6,2924.4
4097.8,2920.7
4233.2,2921.7
4573.7,2921.9
4605.4,2921.3
4729.7,2921.7
3979.9,2921.8
4062.2,2922.1
4161.3,2925.9
4467.9,2921.4
4755.3,2921.6
4648,2925
4774.4,2923.9
4499.1,2923
3986.3,2924.8
4529.7,2924.5
4613.4,2922.9
4009.6,2923.8
4220.3,2925.3
4363.2,2926.6
4568.4,2924.4
4720.9,2927.3
4344.3,2926.1
4349.5,2925.3
4476.8,2926.2
4742.8,2925.7
3967.7,2925.6
4092.9,2926.8
4105.4,2927.1
4518.8,2925.7
4632.5,2926
4763,2926
3998.6,2926.2
4487.3,2926.5
4756,2928
4783.3,2927.8
4069.6,2928.8
4098.3,2928
4449.3,2929.9
4198,2929.8
4379.9,2930
4085,2929.7
4353.2,2929.8
4372.2,2932.1
4497.3,2929.2
3961.4,2929.9
4178.1,2933.8
4434.1,2931.9
4673.8,2933
3998.1,2934.6
4283.5,2934
4531,2930.8
4544.1,2931.9
4028.1,2935
4228,2931.8
4481,2930.9
4639.2,2931.5
4691.4,2932.6
3972.2,2933.4
4116.7,2932.3
4006.3,2933.2
4221.3,2934.4
4252.2,2934
4349.3,2934.6
4577.9,2933.7
4519,2934.6
4142,2933.2
4155.8,2934.1
4462.9,2934.8
4538.7,2940.1
4740.3,2936.5
4101.2,2934.6
4148.7,2939.9
4400.2,2937
4454.4,2936.3
4647.4,2933.7
4733.1,2935.4
4750.4,2935.8
3988,2935.7
4091.8,2934.4
4244,2938.5
4444.9,2934.5
4485.7,2934.7
4687.8,2937.4
4782.5,2934
4111.7,2936.5
4165.1,2936.9
4196.2,2935.8
4644.2,2939
4759.8,2935
4272.4,2936.6
4310.7,2940.6
4338.4,2936.4
4204.3,2938.3
4654.7,2937.6
4440.9,2937
4722.5,2936.5
4601.7,2936.9
4104,2940
4228.4,2937.7
4495.5,2938
4526,2938.3
4627.3,2939.1
4682,2938.9
4075.8,2939.2
4432.1,2939.3
4568.2,2940
4584,2943.7
4118.6,2942.6
4158.7,2942.5
4279,2939
4426.1,2941.8
4591.5,2940.6
4092.9,2939.9
4141.9,2940.5
4213.1,2940.2
4359.4,2940.9
4234.3,2941.6
4480.5,2942.3
4760.6,2941.7
4017.1,2943
4487.9,2942
4514.4,2943.5
4737.5,2942.5
4254.4,2943.3
4191,2944.6
4275.2,2945.3
4335.2,2949.6
4443.2,2943.2
4468,2943.4
4575.6,2943.3
4754.3,2944.7
4558.2,2943.7
4096.7,2945.2
4434.8,2944.1
4167.9,2946.9
4280.2,2944
4208.1,2946.5
4269.9,2949.2
4528.8,2944.3
4548.4,2944
4624.8,2945.6
4652,2944.6
4414.5,2946.8
4687.5,2947.7
4216.2,2946.6
4365.9,2947.8
4699.9,2948.4
4659.9,2946.8
4472.4,2947.1
4524.7,2947.4
4746.7,2950.5
4399.1,2948.9
4676.5,2949.4
4151.8,2949.2
4291,2949.4
4391.3,2949.9
4087.3,2949.3
4126.6,2952.5
4436.9,2951.3
4485.8,2950.6
4501.8,2949.5
4576.1,2950.4
4310.4,2951.2
4108.6,2950.8
4446.6,2957.4
4458.1,2951.7
4559.6,2952.1
4665.5,2953.1
4015.2,2955.3
4116.9,2953.8
4173.4,2954
4509.4,2952
4657.5,2954.6
4476.8,2954.3
4492.7,2955.3
4570.2,2953.6
4230.3,2955.7
4547.4,2952.7
4638.2,2955.4
4758.1,2956
4078.5,2956.4
4372.2,2957.7
4527.9,2954.2
4092.5,2955.2
4296.6,2958.1
4465.6,2957
4157.1,2957.7
4316.6,2958.4
4719.8,2956.7
4552,2956.8
4585.6,2957.8
4309.3,2957.6
3973.8,2959.5
4245.3,2958
4693.3,2961.9
4402.3,2960.3
4483.3,2958.4
4101.7,2959.5
4112,2959.6
4435.9,2959.7
4392.6,2962.1
4630.3,2961.4
4223,2960.8
4411.5,2959.9
4704.3,2961
4647.9,2961
4010,2961.4
4091.4,2962.2
4209,2962.3
4330.7,2962.1
4130,2963.7
4339.8,2962.5
4477.3,2961.8
4579.6,2962.1
4669.7,2964.5
4204,2964.1
4217.8,2962.8
4500.2,2963.4
4573.7,2962.8
4640.7,2963.3
4116.3,2964.2
4177.7,2963.5
4422.8,2962.8
4484.6,2966.7
4715.2,2964.2
4244.7,2969.5
4587.9,2964.2
4659.3,2968.9
4338.4,2967.6
4370.8,2968.7
4413.7,2965.3
4468.4,2966.8
3963,2966.4
4545.5,2966.8
4348.1,2968.6
4558,2967.3
4107.1,2969.4
4171.5,2972.6
4379.7,2967.5
4494.6,2969.6
4515.2,2969.8
4408,2970
4573.8,2969.1
4583.6,2970
4009.3,2970.2
4450.7,2969.9
4474.4,2973
4716.3,2969.8
4215.1,2974.4
4389.3,2972
4395.8,2970.8
4416,2970.7
4568.7,2971.1
4614.3,2971.2
4702,2970.8
4101.8,2973.2
4118.4,2972.5
4430.8,2972.6
4684.3,2974.8
4709.9,2972
4380.1,2974.6
4721.4,2974.1
4224.7,2974.9
4330.7,2976.2
4697.1,2974.5
4552.2,2973.7
4609.4,2974.7
4133.9,2976.3
4141.6,2975.2
4268.3,2974.7
4404.6,2976.3
4564.7,2974.2
4341,2976.5
4559.3,2973.6
4113.4,2976.9
4308.7,2976.2
4451.3,2976.2
4691.2,2978.8
4356.4,2979.2
4369.8,2978
4416.4,2979.8
4462.9,2975.8
4521.8,2976.6
4670.3,2976.2
4291.6,2979.4
4483.7,2977.1
4493.5,2982.5
4512.1,2976.1
4618.7,2977.2
3971.3,2977.2
4396.3,2978.3
4708.5,2977.7
3966.2,2979.7
4301.4,2977.7
4502.6,2978.2
4717.4,2984
4262.2,2981.3
4232.5,2982.2
4562.5,2979.4
4640.1,2980.8
4014.6,2979.9
4105,2980.3
4349.5,2982.2
4247.9,2982.9
4547.5,2980.6
4570,2979.5
4649.5,2980.9
4117.9,2981.7
4146.8,2986.2
4306.7,2981.8
4462.5,2982
4608.6,2984
4136.7,2983.1
4241.7,2986.8
4268.3,2983.3
4477.1,2985.8
4711.6,2983.7
4581,2983.8
4731,2984.2
4279.1,2984.3
4010,2983.8
4198.4,2986.8
4229,2985.8
4401.2,2985.8
4514.8,2983.6
4522.1,2984.3
4635,2983.6
4328.5,2986.2
4563.9,2984.8
4020.7,2987.5
4190.6,2986.2
4529.5,2985.9
4106,2986.8
4286.6,2988.4
4459.6,2985.9
4210.3,2987.6
4426.1,2987.8
4699.6,2987.7
4724.6,2986.9
4059.2,2990.3
4139.9,2987.9
4174,2991.3
4650.9,2988.7
4627,2989.1
4662.4,2989.5
4570.6,2992
4012.6,2988.9
4128.1,2989.2
4559.8,2989.2
4638.6,2989.3
4685.5,2993.2
4226.6,2990.2
4272.6,2994.2
4354,2992.5
4517.1,2991.7
4733,2992.3
4390.6,2995.9
4420.6,2991.4
4492.2,2994.5
4582.4,2991.3
4256.9,2992.4
4403.4,2997.2
4696.6,2993.6
4106.2,2994.8
4220.7,2993.1
4141,2994
4204.2,2994
4336.6,2995.7
4722.4,2995.8
4346.6,2995.7
4360.3,2997.1
4508.5,2994.7
4133.2,2998.4
4375.8,2995.9
4524.4,2995.1
4029.3,2995.9
4484.3,2998.9
3972.4,2997.5
4018.1,2996.5
4417.6,2998
4426.1,2999
4534.5,2997.3
4635.7,2998.2
4702.7,2996.2
4198.5,2997.1
4563.8,2996.8
4036.5,2998.2
4214.1,2998.8
4516.8,3004.4
4622.7,2999.1
4056.7,3000.4
4227.1,3003.2
4629.3,2998.7
4644.6,3000.9
4668.4,2998.2
4116.4,3000.1
3979.6,3000.5
4138.6,3002.6
4186.4,3002.9
4730.8,3000.7
4509,3001.9
4590.5,3002.4
4573.7,3002.4
4684.4,3006.7
4707.4,3002.7
4028.4,3001.7
4106,3005.3
4261,3005.7
4377.7,3004.4
4385.7,3005.6
3992.4,3004.5
4333.3,3008.2
4366.9,3004
4211.4,3006.4
4326.3,3005.7
4497,3004.5
4595.8,3003.9
4724.2,3003.6
4125.2,3004.6
4268.7,3004.5
4417.2,3005
4630.7,3004.7
3985.8,3005.4
4003.6,3004.3
4622,3005.4
4045.7,3007.2
4144.2,3010.4
4538.5,3005.3
4354,3007.6
4486.4,3009.2
4529,3006.8
4700.9,3008.7
3978.8,3009.1
4603.4,3007.4
4674.8,3007.2
3964.4,3008.1
4663.8,3008.8
3971,3008.6
4151,3010.2
4574.3,3009.1
4732.1,3009.1
4293.9,3013.5
4002.9,3009.2
4009.3,3009.3
4393.5,3009.6
4130.2,3010.4
4204.4,3013.4
4056.2,3012
4111.3,3012
4587.9,3010.7
4628.3,3011.7
4696.7,3011.9
3995.4,3012.9
4423.9,3013.2
4538,3012.1
4597.8,3013.9
4622.7,3013.7
4651,3013.5
4413.8,3015.7
4504.1,3015.7
4163,3015.6
4386.1,3020
4615.6,3015.1
4633.1,3015.5
4658.8,3014
4010.4,3017
4348.6,3014.8
4578.7,3017.7
4736.5,3018.8
4106.8,3016.2
4392,3015.4
4402.6,3015.5
4430.7,3017.7
4487.1,3016
4681.3,3015.8
4702.2,3019.1
4050.7,3016.9
4522.1,3018.3
4760.4,3017.1
4240.4,3016.1
4438.4,3018.7
4495.5,3017.3
4246.4,3017.5
4029,3017.5
4216.4,3017.5
4534.6,3018.7
4591.6,3021.1
4099.7,3021.7
4137.1,3018.3
4168,3020.9
4073.7,3021.2
4276,3022.2
4236.1,3021.1
4347,3022.6
4660.9,3018.7
4781.5,3019.2
4225.7,3021.3
4669.2,3020.8
4685.4,3020.4
4548.2,3020.6
4677.9,3023.9
4197.9,3024.4
4444.4,3020.8
4655.2,3022.4
4045.4,3023.4
4058.1,3021.6
4108,3022.4
4407.5,3023.4
4451.9,3023.4
4517.3,3025.5
4632,3023
4038.6,3022.6
4052.8,3023.7
4372.7,3025.8
4027,3023.7
4216.1,3024.1
4509.2,3024.9
4004,3023.2
4209.8,3024.2
4270.2,3024.8
4402.3,3023.9
4611.6,3023.6
4711.9,3024.5
4338.7,3026.5
4499.2,3025.5
4723.3,3024.5
4781.1,3025.3
4245.6,3025.8
4759.7,3025.5
4188.1,3025.5
4557.2,3027
3963.5,3028.9
4624.4,3026.6
4011.5,3027.4
4437.2,3028.1
4689.3,3027.4
4545.8,3028.9
4343.7,3028.6
4116,3029.2
4226.4,3030.6
4233.8,3033
4264.4,3030.7
4384.2,3030.1
4463.9,3030.4
4699.3,3029.1
4031.8,3029.1
4191.8,3031.5
4423.5,3030.2
4731.8,3031.3
4088.5,3030.1
4105.9,3031.1
4455.2,3030.4
4767.9,3030.9
4040.7,3029.5
4399.1,3031.9
4252.2,3032.1
4645.1,3033.6
4740.5,3033.5
4750.7,3031.5
4779.2,3031
4099.1,3032
4220.3,3032.3
4273.7,3033
4349.2,3033.4
4003,3031.7
4513.4,3033.2
4627.7,3031.8
4668.4,3035.4
4707.2,3033.4
4039.6,3034.7
4446.6,3033
4053.4,3032.9
4060.3,3033.4
4681.6,3033.5
4029.2,3034.6
4571.5,3034.7
4521.3,3034.5
4638.6,3034.9
4323.3,3034.7
4563.6,3036.2
4241.9,3037.9
4478,3038.4
4690.5,3035
4699.5,3036.2
4758.5,3039.2
4203.4,3037.5
4137.4,3038.7
4213.8,3038
4435.9,3037.4
4490.3,3038.4
4498.6,3040.8
4420.2,3043
4443.6,3041.1
3999.4,3037.8
4053.8,3038.5
4284.2,3040.5
3973.2,3039.9
4061.5,3043.7
4348.5,3041.2
4782.5,3039.4
4269.5,3040.3
4316.5,3039
4105.5,3042.7
4323.9,3043.6
4626.2,3041.7
4676.8,3042.9
4706.9,3042.5
4574,3048
4128.1,3041.8
4400.4,3042.7
4746.9,3041.3
4295.1,3042.7
4527.5,3043.5
4312.8,3044.2
4580.2,3044.2
4521.5,3044.5
4158.5,3045.7
4205.8,3049.5
4234,3046.4
3988,3045.4
4009.6,3044.5
4352.1,3047.4
4414,3048.8
4508.6,3044.9
4554.6,3044.5
4681.9,3045.2
4612.5,3048.3
4276.7,3046.5
4619.8,3046.6
4650.8,3046.9
4149.7,3047.9
4630.1,3046.6
4721.4,3046.9
4733.9,3047.4
3980,3048.9
4126,3047.9
4377.5,3048.5
4487.2,3047.6
4143.5,3048.2
4247.8,3051
4430.6,3048.8
4000.1,3047.8
4113.2,3048.4
4504.4,3050.5
4752.4,3049.6
4342,3049.5
4517.2,3048.3
3961.9,3050.9
4295.7,3049
4333.3,3052.6
4307.1,3052.5
4359,3050.1
4699,3052.8
4763.4,3051
4074.9,3050.9
4300.2,3049.8
4404.5,3050.7
4255.2,3054.6
4585.2,3051.4
4636.3,3053.9
4660.1,3049.9
4444.1,3052.4
4709.4,3050.8
4004,3052.3
4106.1,3051.9
3993.7,3051.7
4278.5,3052.9
4467.9,3057.4
4513.6,3055
4651.7,3053.7
4714.6,3053.8
4089.3,3054.5
4156.2,3052.8
4529.4,3053.6
4625.9,3052.6
4679.7,3054.3
4451.1,3053.8
4013,3052.9
4383.3,3054.4
4435,3054.3
4540.8,3054.2
4554.5,3053.7
4722.5,3054
4064.7,3054.7
4128.6,3054.1
4271.6,3055.2
4294,3053.9
3986.4,3055.7
4426.5,3059
4733.8,3055.6
4117.4,3057.5
4212.3,3054.7
4663,3055.2
4141,3056.6
4364.3,3057.6
4372.1,3055.7
4565.7,3056.6
4287.1,3058.7
4300.7,3055.9
4410.2,3055.6
4008.7,3058.1
4497.3,3056.1
4484.9,3057.7
4586.3,3057.9
4559.5,3058
4669.2,3058.4
3979.6,3059
4100.8,3059.3
4133.6,3057.9
4149.2,3058.8
4627.4,3058.7
4750.8,3057.4
4165.1,3061.8
4266.2,3060.7
4440,3059.6
4388.7,3060
4252.1,3060.9
4545.1,3060.1
4214.9,3062.1
4082.9,3061.3
4123.4,3062
4475.9,3061.2
4555.8,3061.6
4614.8,3060.7
4658.2,3062.3
4721.4,3061.4
4062.7,3063.9
4207.4,3063.4
4648.6,3065
4457.6,3062.6
4580.4,3061.7
4748.8,3062.4
4763.3,3061.7
4620.3,3062.6
4734.1,3062.9
4346.1,3065.5
4410.5,3065.4
4552.7,3065.6
4678.9,3064.3
3990.5,3065
4143.8,3065
4155,3066.5
4378.3,3067.6
4587.2,3066.3
4246.7,3070.5
4670.8,3067.9
4754.7,3065.5
4289.2,3065.9
4429.4,3066.5
4441.4,3065.5
4479.6,3066.1
4547.7,3067
4263.9,3072.5
4466.2,3068.1
4562.9,3069.3
4769.5,3067.1
4737.7,3066.5
4043.5,3068.2
4400.9,3068.7
4501.7,3070.4
4625.7,3070.1
4013.3,3069.8
4267.4,3068.7
4474.6,3070.4
4511.9,3067.8
4055.5,3068.9
4438.4,3072.4
4613.8,3069.2
4664.2,3071.8
4272.4,3069.9
4532.6,3070.5
4206.9,3071.2
4637,3073.5
4524.3,3072.3
4749.7,3073.5
4278.3,3074.3
4150.1,3072.6
4158.7,3075.8
4448.7,3074.4
4656.4,3072.8
4216.4,3076.7
4480.1,3075.8
4507.7,3075
4736.7,3075.7
4178.1,3075.9
4289.2,3076.6
4570.9,3078
4465.2,3075.5
4719,3079.6
4046.4,3076.5
4063.9,3075.7
4347.3,3077.3
4517.6,3078.2
4680.4,3077
4729.3,3075.8
4273.2,3076.8
4615.5,3075.6
4689.1,3078.9
4007.3,3077.8
4027.8,3076.8
4123.6,3080.8
4188.8,3077.8
4257.1,3077.2
4398.6,3079.5
4195.5,3076.8
4387.4,3079
4364.7,3077.9
4070.8,3077.4
4424.8,3080.1
4674.5,3078.8
4150,3079.1
4643,3079.8
4621,3080.1
4629,3082.5
4377.9,3080.5
4745.4,3079.7
4198.2,3083.1
4338.5,3081.3
4444.6,3081.9
4056,3081.5
4176.9,3083.7
4734.5,3084
4257,3086.6
4282.8,3087.2
4417.2,3083.9
4683.7,3083.4
4010.1,3084.3
4221.6,3085.1
4366,3083.7
4704.5,3083.7
4266,3084.6
4527.1,3084.6
4669,3087
3976,3084.8
4498.5,3085.1
4635.6,3083.8
4018.5,3085.9
4035.1,3084.7
4333.6,3085.1
4135.2,3087.5
4390.5,3085.9
4547.7,3087.5
4592.2,3088.5
4714.2,3087.1
4749.6,3088.5
4160.6,3088.2
4345.4,3086.7
4381.7,3087.6
4516.7,3087.8
4049.7,3089.3
4511.4,3086.3
4646.4,3089.9
4248,3087.5
4353.6,3089.8
4438,3087.3
4482.9,3091.7
4725.9,3087.7
4192.5,3089.8
4687,3088
4030.7,3087.5
4401.2,3088.5
4425.7,3088.3
4375.5,3089.8
4122.2,3091
4055.7,3089.3
4205.5,3092.7
4334.9,3091.8
4531.4,3089.5
4580.8,3091.1
4631,3089.8
4763.6,3089.8
4000.7,3091.7
4231.2,3091.8
4116,3091.6
4155.3,3093.3
4180.7,3090.5
4237.2,3090.9
4701.2,3092
4170.5,3100
4243.2,3091.5
4490.5,3093.8
4346.4,3091.8
4495.2,3092.1
4362.8,3093.9
4452.6,3094.7
4512.6,3096.4
4719.3,3093.5
4109.8,3094.7
4502.1,3094.2
4030.9,3093.5
4066.6,3094.4
4410,3094.6
4008.1,3095.4
4379.1,3098.2
4428.1,3094.9
4530.4,3096
4626,3096.1
4279.7,3096.4
4543.1,3095.1
4632.4,3096.1
4671.2,3095.3
4588.7,3097.1
3992.9,3099.2
4023.6,3096
4654.7,3096.9
4056.6,3096
4293.4,3098.1
4709,3096
4751.2,3097.2
4129,3098.7
4227.6,3100.5
4417.5,3101.3
4498.4,3099.8
4684.2,3099.4
3966.8,3100.3
4088.8,3100.3
4446.5,3098.4
4219.3,3099.4
4242.1,3099.1
4702.4,3098.3
4019.6,3102.5
4122.7,3102.5
4163.7,3104.6
4333.4,3101.6
4347,3100.7
4539,3101.6
4040.4,3101.4
4528.7,3102.7
4204,3100.4
4711,3100.3
4012.7,3103.7
4099.2,3103.1
4439.4,3100.7
4463.3,3102.7
4522.2,3103.3
4057.9,3101.4
4152.7,3102
4634.6,3103.5
4668.1,3102.3
4754.7,3104.1
4545.1,3101.9
4770.3,3103.5
4444.7,3103.5
4279.5,3106.9
4504.7,3103.9
4186.7,3104.7
4315.4,3107.9
4657.6,3103.4
4677.3,3105.6
4731.9,3105.3
4114.9,3103.8
4387.1,3106.6
4713.5,3106.6
3981,3106.6
4238.9,3106.1
4495.4,3106.4
4076.3,3106.2
4510.5,3105.3
4765.9,3107.2
4693.4,3107.3
4211.1,3108.6
4684.8,3109.2
4776.6,3106.9
4517.3,3107.3
4652.4,3106.8
4342.9,3107.8
4151.1,3108.7
4180.3,3107.8
4308.1,3108.1
4227.5,3109.9
4672.6,3111.5
4117.3,3109
4588.4,3109.3
4056,3111.3
4130.5,3111.1
4543.9,3111.7
4553.8,3110.9
3964.5,3112.5
4398.8,3110.1
4658.7,3110.2
4089.7,3111
4650,3110.4
4737.1,3110
4285.4,3120.4
4447.4,3115.6
4467.1,3112.3
4639.8,3112.4
4665.2,3111.2
4013,3113.8
4095.1,3113.9
4156.2,3115.4
4190.8,3114
4458.6,3114.3
4181.4,3114.1
4566.9,3113.9
4574.1,3113
4626.3,3115.6
3972.2,3113.1
4020.4,3114.6
4522,3115.3
4590.3,3114.5
4707.1,3113.9
4769.6,3114.3
4005.2,3116.1
4063,3115.8
4125.3,3115.8
4137.1,3116.1
3979.7,3116.8
4398.7,3115.7
4663.3,3115.5
4198.4,3119.4
4143.8,3117.5
4202.8,3116.9
4427.4,3117.4
4649.1,3116.8
4344.7,3120.1
4668.5,3117.8
4721.9,3118.7
4057.6,3117.5
4688.4,3121.1
4120.9,3122.6
4528.3,3119.8
4394.2,3119.2
4081.9,3120.4
4404.3,3122.1
4557.8,3120.2
4025,3121.5
4567.9,3122
3972.1,3120.9
4586.6,3122
4161.6,3124.1
4468.9,3121.5
4312.8,3128
4710.8,3123.7
4727.4,3122.1
4103.6,3123
4183,3123.7
4411.6,3125.8
4086.2,3123.2
4432.9,3124.8
4623.7,3124.8
4043.9,3125.2
4747.5,3126.4
4426,3124.6
4460.5,3127
4644.4,3128.1
4524.5,3127.5
4470.7,3126.7
4556.1,3126.5
4030.4,3127.2
4090,3126.2
4130.3,3127.5
4139.9,3126.4
4578.2,3129
4015.1,3128.6
4632.6,3127.9
4054.8,3129.6
4146.6,3128.9
4420.6,3129.2
4349.9,3128.8
4507.8,3129.7
4679.2,3129.4
4720.7,3130.9
4659.3,3129.3
4685.1,3130.4
4774.1,3129.4
4781.7,3129
4107.6,3129.4
4438.2,3130.1
4038.2,3129.2
4193.7,3135.1
4200,3131
4695.9,3129.8
4451.8,3130.1
4477.4,3132.1
4560.9,3131.3
4003.3,3132.8
4078.6,3131.7
4124.5,3131.9
4297.8,3132.9
4709.3,3134.3
4046.3,3132.7
4088.2,3133.3
4114.8,3134.4
4541.9,3133.7
4024.6,3133.1
4652.8,3135.6
4728.3,3133.9
4010.7,3133.5
4207.8,3134.4
4455.8,3137
4572.3,3136.1
4780.7,3135.4
4034.3,3134.3
4531.4,3134.1
4585.5,3136.9
4696.1,3135.9
4753.9,3134.2
4017.1,3135.1
4081.8,3135.7
4147.3,3137
4520.8,3139.4
4468.3,3138.7
4049.9,3137.1
4549.5,3137.8
4559.9,3139.2
4634.4,3138.5
4360.1,3136.9
4511.6,3136.9
4767.9,3137
3977.9,3139.8
4120.5,3139.8
4203.1,3140.2
4496.6,3143
4701,3138.8
4760.6,3139.9
4028.2,3138.2
4021.5,3139.1
4043.5,3140.8
4400.7,3140.7
4480.1,3141.8
4085.4,3140.5
4210.3,3141.2
4355.9,3142.4
4035.5,3141.6
4273.8,3142.5
4487.1,3142.7
4728.1,3141.8
4709.1,3142.8
4781.8,3143
4539.4,3146.1
4574,3147.8
4662.5,3147.3
4022.9,3144.3
4052.4,3144.2
4110.7,3145.1
4285.5,3146.3
4160.6,3145.8
4365.4,3145.7
4671.2,3146.3
4744.3,3147.8
4079.9,3146
4440.3,3147.3
4472.2,3147.9
4653.8,3147.9
4061.4,3147.2
4562.3,3148.9
4093.6,3148.4
4293,3149.2
4316.9,3147.4
4324.6,3153
4458.4,3146.8
4527.6,3147.7
4699.1,3147.1
4351.6,3147.4
4374.8,3146.9
4411.2,3148.6
4105,3149.2
4736.7,3149.9
4397.9,3153.2
4757.4,3151.4
4270.3,3151.2
4487.9,3148.8
4071.2,3149.6
4589.4,3151.8
4642.1,3149.8
3986.1,3149.6
4032.5,3153
4691.8,3153.8
4729.3,3151.1
4453.1,3151.5
4518.3,3150.7
4780.8,3150
4476.2,3151.9
4006.2,3153.1
4057.4,3152.1
4371.9,3154.9
4460.7,3153.8
4630.5,3152.2
4636.3,3152.6
4075.5,3152.5
4039.8,3152.7
4240.7,3154.2
4354,3154.8
4363.9,3153.4
4298,3156.1
4703.8,3153.4
3996.6,3155.1
4716.7,3156
4063.8,3153.8
4088.3,3154
4115.4,3155.3
4156.9,3155.5
4501.3,3154.1
4528.5,3156
4642.8,3156.2
4495,3157.7
3981.2,3156.1
4254.7,3156.7
4274,3155.6
4511.5,3156.5
4082.4,3157.2
4432.8,3160.4
4516.3,3156.2
4386.3,3160.6
4564.8,3161.8
4662.5,3156.8
4673.3,3158.4
4743.8,3158.2
4198.3,3158.8
4407.6,3160.2
4537.9,3157
4123.4,3159.3
4280.2,3156.9
4770.7,3159.7
4489.4,3158.6
4263.4,3158.4
4361,3158.8
4705.5,3162
4635.7,3161
4755.1,3161.3
4393.6,3160.5
4040.6,3159.5
4029.8,3161
4152.5,3166.1
4275.2,3161.2
4368.6,3162.6
4069.7,3161.7
4459.5,3162.6
4053,3161.3
4076,3161.4
4520,3163.3
4333.9,3163.2
4259.1,3162.2
4535.6,3163.3
4571.6,3164.2
4578,3163.9
4720.9,3162.5
4058.6,3162.8
4108.3,3164.2
